Stock_A,Stock_B,Hedge_Ratio,ADF_Stat,ADF_PValue,Correlation,Half_Life,Spread_Mean,Spread_Std,Valid
COALINDIA.NS,TATAPOWER.NS,0.968852085286854,-2.2016113934075787,0.20566113392845642,0.94244653225809,103.25652210371936,1.9889819406614622,44.669076641049735,False
GAIL.NS,IOC.NS,1.205702873711202,-4.067724319101216,0.0010945859464905159,0.9799449027640056,29.630373704987946,7.28443548071316,10.532851674809518,True
GAIL.NS,NTPC.NS,0.4694411830285689,-2.6283914572152303,0.08727014546890666,0.9798472503200459,33.71372294772559,21.631382781662257,10.558203479698388,False
GAIL.NS,ONGC.NS,0.6976915510618756,-2.7654186796346782,0.06338576822802404,0.9795288538803357,32.0294848022622,6.7606451423501435,10.640426283098838,False
GAIL.NS,POWERGRID.NS,0.6102123020652458,-4.306217414707347,0.00043332781633065694,0.9837201634156058,20.732176645895915,6.255022775302523,9.498876787573346,True
GAIL.NS,RELIANCE.NS,0.18913623115392086,-2.393751581897492,0.14350775059214843,0.8331812502412335,89.27509637279996,-102.17965037032332,29.23022539634412,False
GAIL.NS,TATAPOWER.NS,0.3836564616539614,-1.8655147774722063,0.3484538159506607,0.9432600045326468,74.59766320936954,24.30210872835114,17.551617040560643,False
IOC.NS,NTPC.NS,0.3793509461548294,-3.3753533433743885,0.011828324139465746,0.9742199100839732,49.00569560487242,13.797715244506609,9.691887620557061,True
IOC.NS,ONGC.NS,0.5670168868641043,-3.8235098765461224,0.0026757324523027214,0.9794638252024237,31.635417991900656,1.3010006153710976,8.66167637036318,True
IOC.NS,POWERGRID.NS,0.4883619385588911,-3.0664608973112224,0.029136866301560507,0.9686593194036925,44.72277401756383,2.184793100519268,10.671067999664789,True
IOC.NS,RELIANCE.NS,0.15588180607380106,-2.386662908035792,0.14553614136997994,0.8448873818127434,83.68498291054142,-89.6782867382295,22.981421418754145,False
IOC.NS,TATAPOWER.NS,0.3124369785300094,-2.265160969940005,0.18345048801324565,0.9451265647310106,76.78375790395431,15.413311751706692,14.035354920916127,False
NTPC.NS,ONGC.NS,1.4543380897227274,-3.5404043397325657,0.007008072016038181,0.9782322057343722,37.863260740001756,-26.925732092531387,22.89444223789413,True
NTPC.NS,POWERGRID.NS,1.2797090259662611,-4.061097609672508,0.0011222976512298645,0.9883816090898291,31.88435190945498,-29.302029952249363,16.768996830075643,True
NTPC.NS,RELIANCE.NS,0.39161012256514977,-2.2064015753107813,0.20393026402101594,0.8264973680205536,108.6452599809279,-251.03466914945193,62.10789077134184,False
NTPC.NS,TATAPOWER.NS,0.8071983003278662,-1.985829116835963,0.2928208937734368,0.9508060800354812,100.22209629831623,7.956954270643859,34.17802687094443,False
ONGC.NS,POWERGRID.NS,0.8565177030133854,-4.81054229115154,5.191593951857807e-05,0.9834973369210661,20.9444660715716,2.374727083280542,13.42621591541864,True
ONGC.NS,RELIANCE.NS,0.27567312159739005,-2.6806261609076745,0.07745120785081266,0.8649786970195597,74.60326811030971,-161.30532539946057,37.23907499102092,False
ONGC.NS,TATAPOWER.NS,0.5526327443668856,-3.7550111265498325,0.003402646203904491,0.9677690910015975,36.49527298953527,24.525010889035993,18.688917371124912,True
POWERGRID.NS,RELIANCE.NS,0.31104142316958716,-2.391728844816445,0.14408450266737577,0.8499480333623674,87.75357842265909,-178.92696246621963,44.89502881392056,False
POWERGRID.NS,TATAPOWER.NS,0.6338090124285275,-2.6100621581031676,0.09093540596569116,0.9666220527981105,56.43767161992775,28.429717437886037,21.831717771274555,False
RELIANCE.NS,TATAPOWER.NS,1.6312112098844433,-3.3684867734597246,0.012081229395489682,0.9104043895557864,43.90702052014386,758.2522673564679,96.33360379237703,True
