Stock_A,Stock_B,Hedge_Ratio,ADF_Stat,Half_Life,Total_Return,Annualized_Return,Annualized_Volatility,Sharpe_Ratio,Max_Drawdown
DATAMATICS.NS,HCLTECH.NS,0.15546553314330747,-5.5206690345117355,2.578119443636627,2.8714000833606086,12.516389120545787,0.4227488212381122,29.607153211897337,-0.0737414762624842
DATAMATICS.NS,NEWGEN.NS,0.07079937977183774,-5.598106957934993,3.033247048742846,2.596785267698103,10.732560414755534,0.41684819669611484,25.746927778074674,-0.05168202148971436
DATAMATICS.NS,MPHASIS.NS,0.09612357431366853,-5.612751703544563,2.3892830018412377,2.644129911185424,11.031449215448978,0.4560789396956344,24.187587400573346,-0.07042397273277491
DATAMATICS.NS,MASTEK.NS,0.0914531523836086,-5.813600733342689,2.4480451423774765,2.063284691009751,7.615117042582545,0.43556938895966524,17.483131816886523,-0.0879543195074385
DATAMATICS.NS,SONATSOFTW.NS,0.20655978027119481,-5.754838796821842,2.823095229864706,1.2131939702579375,3.6100070749582676,0.4448202855483888,8.115652977713761,-0.12707495336787297
