Stock_A,Stock_B,Hedge_Ratio,ADF_Stat,ADF_PValue,Correlation,Half_Life,Spread_Mean,Spread_Std,Valid
AXISCADES.NS,DATAMATICS.NS,0.735223951079286,0.20207656919744502,0.9723778221665116,0.10225337613832305,,463.0825675863404,230.11015187416967,False
AXISCADES.NS,ECLERX.NS,0.31278967217180065,-0.7672811396042197,0.8285446004731833,0.5217517613001331,59.5745170234633,-40.49100916420773,197.3407462194249,False
AXISCADES.NS,ELECON.NS,1.296387356584461,-0.821942298831737,0.8125915661766383,0.5476719447698469,58.94793961229936,199.0274248154865,193.54608350364785,False
AXISCADES.NS,EMUDHRA.NS,-0.7968870792520084,-0.2874399433119309,0.9272644708056822,-0.2715812411962233,,1551.6432390806228,222.62851370271343,False
AXISCADES.NS,HCLTECH.NS,0.12597262248567115,0.13723880329738752,0.9685134981733995,0.06712281768127988,,709.4542817074756,230.80095864505674,False
AXISCADES.NS,IGARASHI.NS,-1.2421546247054387,0.44847079159461645,0.9832198332283246,-0.43638532152069803,,1587.1890064839126,208.13484631905914,False
AXISCADES.NS,INFY.NS,-0.5164625118846113,0.10742680008562691,0.9665645133772911,-0.34397631440121645,,1768.556035902156,217.2069599926696,False
AXISCADES.NS,INTELLECT.NS,0.8957600812136279,-1.288603593927835,0.6343699212936866,0.7307151358642614,27.566818889917997,119.93431651232973,157.91992807732987,False
AXISCADES.NS,KPITTECH.NS,-0.07550486769644582,0.12024140392194861,0.9674162039757767,-0.02717789996264322,,1016.1483609845678,231.23720821960558,False
AXISCADES.NS,MASTEK.NS,-0.07237993720864164,0.15537231288318876,0.9696445089736514,-0.07407240745226637,,1092.267839186254,230.6871815150006,False
AXISCADES.NS,MPHASIS.NS,0.2176446013280487,-0.2809457964888599,0.9281599601580356,0.21037485645997578,365.7298497847889,364.0880536820351,226.14583885732128,False
AXISCADES.NS,NAZARA.NS,1.2263689967774591,-2.001472686152785,0.28592775117352864,0.8530680350716964,14.632500646947385,-400.17655779542076,120.70409257943821,False
AXISCADES.NS,NEWGEN.NS,0.026459598600611735,0.1588993556737688,0.9698598477686649,0.0236341929741225,,887.2900694154107,231.25804132218852,False
AXISCADES.NS,OFSS.NS,0.00890972983742429,0.10898403452073814,0.9666691498869308,0.04249861038842384,,839.9441395206318,231.11366185910236,False
AXISCADES.NS,PANACHE.NS,-3.616900770502694,-1.1946170325656746,0.6759070313394241,-0.662025183430752,53.830720716465336,1811.615993615966,173.37207235832068,False
AXISCADES.NS,PERSISTENT.NS,0.08016566908378141,0.019647087951211686,0.9601270396238496,0.15247814981706703,,465.3355143297423,228.61776350395368,False
AXISCADES.NS,SARLAPOLY.NS,10.608870213260472,-2.2066325778336835,0.20384702682540745,0.7039189753871983,14.373953854393724,-76.18967773502477,164.30392077907507,False
AXISCADES.NS,SONATSOFTW.NS,-0.7471743221681701,0.9598481140758073,0.9938237041389464,-0.27078184360370106,,1237.1861528004404,222.68061250056752,False
AXISCADES.NS,TANLA.NS,1.3062051150089697,-0.40440865811353366,0.9093600829429284,0.4704884141242391,32.72464982781809,192.84807100017642,204.12053924606437,False
